"","x"
"1249",0.916136791987612
"1250",0.914150456346985
"1251",0.914356117933748
"1252",0.916585750280059
"1253",0.909109952828495
"1254",0.914025344178601
"1255",0.909657451315568
"1256",0.912521060556302
"1257",0.912521060556302
"1258",0.912048833599702
"1259",0.91369798243024
"1260",0.918034005766686
"1261",0.911056101921091
"1262",0.903427645518064
"1263",0.908867196536261
"1264",0.907134023948996
"1265",0.909461567503033
"1266",0.91045310271582
"1267",0.914737227880276
"1268",0.914980411241473
"1269",0.916517278731851
"1270",0.914597333628295
"1271",0.917057908829419
"1272",0.914970855650816
"1273",0.915910380938741
"1274",0.917445764720484
"1275",0.913589202946726
"1276",0.917744188561016
"1277",0.915988565545717
"1278",0.916718637461891
"1279",0.908586649920093
"1280",0.912840753993872
"1281",0.9098078140044
"1282",0.911174127748331
"1283",0.911112233149977
"1284",0.913517581199641
"1285",0.917303291926031
"1286",0.916060991978819
"1287",0.918144721191149
"1288",0.916558700672251
"1289",0.913316514429403
"1290",0.913104619383028
"1291",0.915903570476791
"1292",0.912267589235507
"1293",0.910743298760571
"1294",0.916648078643537
"1295",0.913678329548413
"1296",0.909974244777265
"1297",0.904894775991551
"1298",0.902244655203728
"1299",0.908403343848065
"1300",0.911256718876999
"1301",0.916124632587742
"1302",0.912261458041053
"1303",0.906114503906327
"1304",0.904807106995906
"1305",0.907609739253376
"1306",0.91226633960351
"1307",0.914145552099533
"1308",0.916344588275183
"1309",0.918752594157813
"1310",0.916277495521876
"1311",0.917950930838883
"1312",0.911682517518875
"1313",0.911899625287369
"1314",0.907683271963204
"1315",0.912271516047257
"1316",0.913241405417878
"1317",0.91971708471006
"1318",0.914934229728743
"1319",0.915933871468949
"1320",0.907671210967813
"1321",0.905257749600271
"1322",0.905224233170821
"1323",0.905945655389565
"1324",0.912472020945659
"1325",0.907104072726832
"1326",0.907647162321332
"1327",0.911841104827766
"1328",0.911841104827766
"1329",0.908826108318062
"1330",0.907202387296737
"1331",0.912588338912724
"1332",0.909125415066052
"1333",0.913951992716851
"1334",0.913810842621504
"1335",0.908066133138337
"1336",0.913206574246082
"1337",0.909757211423998
"1338",0.909757211423998
"1339",0.912834490395696
"1340",0.906629270774346
"1341",0.914576143561493
"1342",0.914656456676356
"1343",0.918549927410003
"1344",0.917708726872403
"1345",0.913170336634739
"1346",0.910722410902818
"1347",0.910726166705556
"1348",0.918108611224205
"1349",0.919725729190656
"1350",0.912753900769497
"1351",0.911349725045778
"1352",0.909546470334927
"1353",0.914046398583474
"1354",0.905979387789358
"1355",0.906759981631155
"1356",0.909365718999209
"1357",0.91156494328316
"1358",0.904817412776364
"1359",0.908774403475875
"1360",0.911151453409904
"1361",0.90756862624379
"1362",0.906321396193484
"1363",0.917631677345233
"1364",0.914836520347925
"1365",0.922948627017413
"1366",0.922373559101417
"1367",0.920453401082123
"1368",0.918695340632025
"1369",0.911560866419508
"1370",0.909120520694186
"1371",0.911868995976185
"1372",0.921081260104405
"1373",0.919338410423232
"1374",0.91806196992134
"1375",0.914706227337358
"1376",0.914551026566167
"1377",0.911484260274376
"1378",0.908898350557402
"1379",0.907844711403493
"1380",0.910603760909161
"1381",0.913400817392061
"1382",0.916133403003851
"1383",0.91058131576148
"1384",0.915254697356972
"1385",0.913736541232232
"1386",0.913583746559511
"1387",0.912217820085606
"1388",0.915505233510046
"1389",0.916986455672288
"1390",0.908896806967291
"1391",0.916128793823212
"1392",0.909421991360287
"1393",0.910514345462351
"1394",0.911181629755248
"1395",0.907215922548515
"1396",0.904143321356904
"1397",0.913235845675546
"1398",0.912320591674173
"1399",0.921287299658561
"1400",0.918079222267772
"1401",0.918292381142677
"1402",0.908873585340035
"1403",0.908210140425167
"1404",0.912316938722682
"1405",0.913533695894254
"1406",0.906440426712813
"1407",0.912452272027767
"1408",0.913063704882006
"1409",0.918535489350105
"1410",0.909344199939159
"1411",0.910866942297411
"1412",0.913243759018058
"1413",0.916817452763727
"1414",0.91815707630612
"1415",0.914420015704901
"1416",0.917312435987727
"1417",0.910061619509099
"1418",0.919275124242875
"1419",0.913307225687192
"1420",0.916725539057483
"1421",0.913239612676245
"1422",0.90936052013529
"1423",0.913381666726503
"1424",0.917029437153259
"1425",0.907861944567589
"1426",0.909269410896101
"1427",0.915838489984357
"1428",0.916789378742803
"1429",0.910334551384747
"1430",0.912659444945733
"1431",0.908901702821769
"1432",0.910010090052239
"1433",0.914355986991602
"1434",0.919691494129016
"1435",0.918368387528913
"1436",0.917596090678504
"1437",0.91662649049249
"1438",0.908222538162682
"1439",0.907083990321036
"1440",0.910513041295168
"1441",0.909547827306009
"1442",0.905313177084363
"1443",0.909717666567255
"1444",0.911398527200665
"1445",0.915847622931353
"1446",0.907114042321134
"1447",0.908823372887477
"1448",0.908581318294832
"1449",0.907749848247651
"1450",0.915732227413357
"1451",0.918077003963621
"1452",0.914711545030685
"1453",0.909379041108139
"1454",0.911188161461786
"1455",0.910372926084663
"1456",0.915651006622262
"1457",0.911122969841387
"1458",0.917391235627138
"1459",0.915773621228342
"1460",0.916055429016181
"1461",0.913055318743544
"1462",0.914272711211035
"1463",0.905716078628897
"1464",0.911511555293912
"1465",0.915479262585741
"1466",0.906228127856323
"1467",0.911505029709157
"1468",0.912338546371217
"1469",0.91639308399309
"1470",0.914532755726832
"1471",0.917578656548279
"1472",0.918593356592988
"1473",0.917285274206821
"1474",0.919226700950332
"1475",0.915700055911983
"1476",0.910477882530214
"1477",0.908863271941973
"1478",0.909042098024504
"1479",0.907403446160669
"1480",0.91363566693983
"1481",0.91450225866215
"1482",0.908104979034028
"1483",0.912694624974812
"1484",0.916199786092262
"1485",0.911140701871339
"1486",0.908755323536987
"1487",0.918054126715687
"1488",0.917023690210413
"1489",0.908608599254319
"1490",0.91137241953071
"1491",0.914965349650837
"1492",0.914486262686065
"1493",0.914486262686065
"1494",0.914862987609742
"1495",0.909490943952005
"1496",0.909544830198966
"1497",0.915319328347216
"1498",0.911393955490175
"1499",0.914247985932134
"1500",0.918160214421501
